country,geo,indicator.name,indicator,year,tfr
United States,usa,Total fertility rate,tfr,1953,3.37
Uruguay,ury,Total fertility rate,tfr,1953,2.74
Uzbekistan,uzb,Total fertility rate,tfr,1953,5.63
Vanuatu,vut,Total fertility rate,tfr,1953,7.58
Venezuela,ven,Total fertility rate,tfr,1953,6.43
Palestine,pse,Total fertility rate,tfr,1953,7.32
Western Sahara,esh,Total fertility rate,tfr,1953,6.35
Vietnam,vnm,Total fertility rate,tfr,1953,5.52
Virgin Islands (U.S.),vir,Total fertility rate,tfr,1953,5.28
Yemen,yem,Total fertility rate,tfr,1953,7.31
Zambia,zmb,Total fertility rate,tfr,1953,6.73
Zimbabwe,zwe,Total fertility rate,tfr,1953,6.81
South Sudan,ssd,Total fertility rate,tfr,1953,6.64
Afghanistan,afg,Total fertility rate,tfr,1954,7.53
Albania,alb,Total fertility rate,tfr,1954,6.37
Algeria,dza,Total fertility rate,tfr,1954,7.41
Angola,ago,Total fertility rate,tfr,1954,7.2
Antigua and Barbuda,atg,Total fertility rate,tfr,1954,4.53
Argentina,arg,Total fertility rate,tfr,1954,3.15
Armenia,arm,Total fertility rate,tfr,1954,4.48
Aruba,abw,Total fertility rate,tfr,1954,5.53
Australia,aus,Total fertility rate,tfr,1954,3.2
Austria,aut,Total fertility rate,tfr,1954,2.16
Azerbaijan,aze,Total fertility rate,tfr,1954,5.32
Bahamas,bhs,Total fertility rate,tfr,1954,4.12
Bahrain,bhr,Total fertility rate,tfr,1954,6.94
Bangladesh,bgd,Total fertility rate,tfr,1954,6.45
Barbados,brb,Total fertility rate,tfr,1954,4.36
Belarus,blr,Total fertility rate,tfr,1954,2.68
Belgium,bel,Total fertility rate,tfr,1954,2.39
Belize,blz,Total fertility rate,tfr,1954,6.62
Benin,ben,Total fertility rate,tfr,1954,5.94
Bhutan,btn,Total fertility rate,tfr,1954,6.67
Bolivia,bol,Total fertility rate,tfr,1954,6.77
Bosnia and Herzegovina,bih,Total fertility rate,tfr,1954,4.51
Botswana,bwa,Total fertility rate,tfr,1954,6.52
Brazil,bra,Total fertility rate,tfr,1954,6.14
Brunei,brn,Total fertility rate,tfr,1954,6.66
Bulgaria,bgr,Total fertility rate,tfr,1954,2.43
Burkina Faso,bfa,Total fertility rate,tfr,1954,6.15
Burundi,bdi,Total fertility rate,tfr,1954,6.79
Cambodia,khm,Total fertility rate,tfr,1954,6.95
Cameroon,cmr,Total fertility rate,tfr,1954,5.47
Canada,can,Total fertility rate,tfr,1954,3.78
Cape Verde,cpv,Total fertility rate,tfr,1954,6.62
Central African Republic,caf,Total fertility rate,tfr,1954,5.6
Chad,tcd,Total fertility rate,tfr,1954,6.13
Channel Islands,chanisl,Total fertility rate,tfr,1954,2.07
Chile,chl,Total fertility rate,tfr,1954,5.18
China,chn,Total fertility rate,tfr,1954,5.96
Colombia,col,Total fertility rate,tfr,1954,6.75
Comoros,com,Total fertility rate,tfr,1954,6.22
"Congo, Dem. Rep.",cod,Total fertility rate,tfr,1954,5.97
"Congo, Rep.",cog,Total fertility rate,tfr,1954,5.7
Costa Rica,cri,Total fertility rate,tfr,1954,6.4
Cote d'Ivoire,civ,Total fertility rate,tfr,1954,6.89
Croatia,hrv,Total fertility rate,tfr,1954,2.63
Cuba,cub,Total fertility rate,tfr,1954,3.78
Cyprus,cyp,Total fertility rate,tfr,1954,3.61
Czech Republic,cze,Total fertility rate,tfr,1954,2.58
Denmark,dnk,Total fertility rate,tfr,1954,2.54
Djibouti,dji,Total fertility rate,tfr,1954,6.32
Dominican Republic,dom,Total fertility rate,tfr,1954,7.66
Ecuador,ecu,Total fertility rate,tfr,1954,6.75
Egypt,egy,Total fertility rate,tfr,1954,6.72
El Salvador,slv,Total fertility rate,tfr,1954,6.43
Equatorial Guinea,gnq,Total fertility rate,tfr,1954,5.6
Eritrea,eri,Total fertility rate,tfr,1954,6.99
Estonia,est,Total fertility rate,tfr,1954,2.04
Ethiopia,eth,Total fertility rate,tfr,1954,7.05
Fiji,fji,Total fertility rate,tfr,1954,6.82
Finland,fin,Total fertility rate,tfr,1954,2.93
France,fra,Total fertility rate,tfr,1954,2.7
French Guiana,guf,Total fertility rate,tfr,1954,4.95
French Polynesia,pyf,Total fertility rate,tfr,1954,6.01
Gabon,gab,Total fertility rate,tfr,1954,5.0
Gambia,gmb,Total fertility rate,tfr,1954,5.33
Georgia,geo,Total fertility rate,tfr,1954,2.9
Germany,deu,Total fertility rate,tfr,1954,2.17
Ghana,gha,Total fertility rate,tfr,1954,6.5
Greece,grc,Total fertility rate,tfr,1954,2.41
Greenland,grl,Total fertility rate,tfr,1954,6.31
Grenada,grd,Total fertility rate,tfr,1954,6.22
Guadeloupe,glp,Total fertility rate,tfr,1954,5.61
Guam,gum,Total fertility rate,tfr,1954,5.6
Guatemala,gtm,Total fertility rate,tfr,1954,7.0
Guinea,gin,Total fertility rate,tfr,1954,6.02
Guinea-Bissau,gnb,Total fertility rate,tfr,1954,6.05
Guyana,guy,Total fertility rate,tfr,1954,6.1
Haiti,hti,Total fertility rate,tfr,1954,6.3
Honduras,hnd,Total fertility rate,tfr,1954,7.51
"Hong Kong, China",hkg,Total fertility rate,tfr,1954,4.46
Hungary,hun,Total fertility rate,tfr,1954,2.61
Iceland,isl,Total fertility rate,tfr,1954,4.02
India,ind,Total fertility rate,tfr,1954,5.9
Indonesia,idn,Total fertility rate,tfr,1954,5.58
Iran,irn,Total fertility rate,tfr,1954,6.91
Iraq,irq,Total fertility rate,tfr,1954,6.76
Ireland,irl,Total fertility rate,tfr,1954,3.4
Israel,isr,Total fertility rate,tfr,1954,4.11
Italy,ita,Total fertility rate,tfr,1954,2.29
Jamaica,jam,Total fertility rate,tfr,1954,4.52
Japan,jpn,Total fertility rate,tfr,1954,2.63
Jordan,jor,Total fertility rate,tfr,1954,7.28
Kazakhstan,kaz,Total fertility rate,tfr,1954,4.48
Kenya,ken,Total fertility rate,tfr,1954,7.57
Kiribati,kir,Total fertility rate,tfr,1954,6.32
North Korea,prk,Total fertility rate,tfr,1954,4.44
South Korea,kor,Total fertility rate,tfr,1954,5.94
Kuwait,kwt,Total fertility rate,tfr,1954,7.19
Kyrgyz Republic,kgz,Total fertility rate,tfr,1954,4.63
Lao,lao,Total fertility rate,tfr,1954,5.95
Latvia,lva,Total fertility rate,tfr,1954,1.99
Lebanon,lbn,Total fertility rate,tfr,1954,5.73
Lesotho,lso,Total fertility rate,tfr,1954,5.86
Liberia,lbr,Total fertility rate,tfr,1954,6.29
Libya,lby,Total fertility rate,tfr,1954,7.22
Lithuania,ltu,Total fertility rate,tfr,1954,2.77
Luxembourg,lux,Total fertility rate,tfr,1954,2.06
"Macao, China",mac,Total fertility rate,tfr,1954,4.68
"Macedonia, FYR",mkd,Total fertility rate,tfr,1954,4.45
Madagascar,mdg,Total fertility rate,tfr,1954,7.3
Malawi,mwi,Total fertility rate,tfr,1954,6.83
Malaysia,mys,Total fertility rate,tfr,1954,6.31
Maldives,mdv,Total fertility rate,tfr,1954,6.34
Mali,mli,Total fertility rate,tfr,1954,6.8
Malta,mlt,Total fertility rate,tfr,1954,4.07
Martinique,mtq,Total fertility rate,tfr,1954,5.75
Mauritania,mrt,Total fertility rate,tfr,1954,6.49
Mauritius,mus,Total fertility rate,tfr,1954,5.82
Mayotte,myt,Total fertility rate,tfr,1954,7.91
Mexico,mex,Total fertility rate,tfr,1954,6.76
"Micronesia, Fed. Sts.",fsm,Total fertility rate,tfr,1954,7.13
Moldova,mda,Total fertility rate,tfr,1954,3.51
Mongolia,mng,Total fertility rate,tfr,1954,5.71
Montenegro,mne,Total fertility rate,tfr,1954,4.09
Morocco,mar,Total fertility rate,tfr,1954,6.7
Mozambique,moz,Total fertility rate,tfr,1954,6.87
Myanmar,mmr,Total fertility rate,tfr,1954,5.99
Namibia,nam,Total fertility rate,tfr,1954,6.03
Nepal,npl,Total fertility rate,tfr,1954,5.97
Netherlands,nld,Total fertility rate,tfr,1954,3.03
Netherlands Antilles,ant,Total fertility rate,tfr,1954,5.53
New Caledonia,ncl,Total fertility rate,tfr,1954,5.22
New Zealand,nzl,Total fertility rate,tfr,1954,3.46
Nicaragua,nic,Total fertility rate,tfr,1954,7.4
Niger,ner,Total fertility rate,tfr,1954,7.18
Nigeria,nga,Total fertility rate,tfr,1954,6.35
Norway,nor,Total fertility rate,tfr,1954,2.7
Oman,omn,Total fertility rate,tfr,1954,7.25
Pakistan,pak,Total fertility rate,tfr,1954,6.6
Panama,pan,Total fertility rate,tfr,1954,5.82
Papua New Guinea,png,Total fertility rate,tfr,1954,6.24
Paraguay,pry,Total fertility rate,tfr,1954,6.51
Peru,per,Total fertility rate,tfr,1954,6.91
Philippines,phl,Total fertility rate,tfr,1954,7.17
Poland,pol,Total fertility rate,tfr,1954,3.64
Portugal,prt,Total fertility rate,tfr,1954,3.1
Puerto Rico,pri,Total fertility rate,tfr,1954,4.96
Qatar,qat,Total fertility rate,tfr,1954,6.97
Reunion,reu,Total fertility rate,tfr,1954,6.76
Romania,rou,Total fertility rate,tfr,1954,3.08
Russia,rus,Total fertility rate,tfr,1954,2.96
Rwanda,rwa,Total fertility rate,tfr,1954,8.06
St. Lucia,lca,Total fertility rate,tfr,1954,6.45
St. Vincent and the Grenadines,vct,Total fertility rate,tfr,1954,7.37
Samoa,wsm,Total fertility rate,tfr,1954,7.63
Sao Tome and Principe,stp,Total fertility rate,tfr,1954,6.19
Saudi Arabia,sau,Total fertility rate,tfr,1954,7.16
Senegal,sen,Total fertility rate,tfr,1954,6.76
Serbia,srb,Total fertility rate,tfr,1954,2.96
Seychelles,syc,Total fertility rate,tfr,1954,4.91
Sierra Leone,sle,Total fertility rate,tfr,1954,5.92
Singapore,sgp,Total fertility rate,tfr,1954,6.66
Slovak Republic,svk,Total fertility rate,tfr,1954,3.43
Slovenia,svn,Total fertility rate,tfr,1954,2.53
Solomon Islands,slb,Total fertility rate,tfr,1954,6.4
Somalia,som,Total fertility rate,tfr,1954,7.25
South Africa,zaf,Total fertility rate,tfr,1954,6.26
Spain,esp,Total fertility rate,tfr,1954,2.59
Sri Lanka,lka,Total fertility rate,tfr,1954,5.89
Sudan,sdn,Total fertility rate,tfr,1954,6.64
Suriname,sur,Total fertility rate,tfr,1954,6.55
Swaziland,swz,Total fertility rate,tfr,1954,6.69
Sweden,swe,Total fertility rate,tfr,1954,2.2
Switzerland,che,Total fertility rate,tfr,1954,2.31
Syria,syr,Total fertility rate,tfr,1954,7.27
Taiwan,twn,Total fertility rate,tfr,1954,6.47
Tajikistan,tjk,Total fertility rate,tfr,1954,5.81
Tanzania,tza,Total fertility rate,tfr,1954,6.77
Thailand,tha,Total fertility rate,tfr,1954,6.14
Timor-Leste,tls,Total fertility rate,tfr,1954,6.4
Togo,tgo,Total fertility rate,tfr,1954,6.34
Tonga,ton,Total fertility rate,tfr,1954,7.29
Trinidad and Tobago,tto,Total fertility rate,tfr,1954,5.32
Tunisia,tun,Total fertility rate,tfr,1954,6.73
Turkey,tur,Total fertility rate,tfr,1954,6.62
Turkmenistan,tkm,Total fertility rate,tfr,1954,5.7
Uganda,uga,Total fertility rate,tfr,1954,6.91
Ukraine,ukr,Total fertility rate,tfr,1954,2.85
United Arab Emirates,are,Total fertility rate,tfr,1954,6.99
United Kingdom,gbr,Total fertility rate,tfr,1954,2.26
United States,usa,Total fertility rate,tfr,1954,3.49
Uruguay,ury,Total fertility rate,tfr,1954,2.76
Uzbekistan,uzb,Total fertility rate,tfr,1954,5.72
Vanuatu,vut,Total fertility rate,tfr,1954,7.54
Venezuela,ven,Total fertility rate,tfr,1954,6.41
Palestine,pse,Total fertility rate,tfr,1954,7.28
Western Sahara,esh,Total fertility rate,tfr,1954,6.36
Vietnam,vnm,Total fertility rate,tfr,1954,5.7
Virgin Islands (U.S.),vir,Total fertility rate,tfr,1954,5.33
Yemen,yem,Total fertility rate,tfr,1954,7.32
Zambia,zmb,Total fertility rate,tfr,1954,6.77
Zimbabwe,zwe,Total fertility rate,tfr,1954,6.84
South Sudan,ssd,Total fertility rate,tfr,1954,6.64
Afghanistan,afg,Total fertility rate,tfr,1955,7.52
Albania,alb,Total fertility rate,tfr,1955,6.45
Algeria,dza,Total fertility rate,tfr,1955,7.41
Angola,ago,Total fertility rate,tfr,1955,7.23
Antigua and Barbuda,atg,Total fertility rate,tfr,1955,4.53
Argentina,arg,Total fertility rate,tfr,1955,3.14
Armenia,arm,Total fertility rate,tfr,1955,4.49
Aruba,abw,Total fertility rate,tfr,1955,5.44
Australia,aus,Total fertility rate,tfr,1955,3.28
Austria,aut,Total fertility rate,tfr,1955,2.29
Azerbaijan,aze,Total fertility rate,tfr,1955,5.39
Bahamas,bhs,Total fertility rate,tfr,1955,4.18
Bahrain,bhr,Total fertility rate,tfr,1955,6.94
Bangladesh,bgd,Total fertility rate,tfr,1955,6.5
Barbados,brb,Total fertility rate,tfr,1955,4.34
Belarus,blr,Total fertility rate,tfr,1955,2.7
Belgium,bel,Total fertility rate,tfr,1955,2.42
Belize,blz,Total fertility rate,tfr,1955,6.6
Benin,ben,Total fertility rate,tfr,1955,5.99
Bhutan,btn,Total fertility rate,tfr,1955,6.67
Bolivia,bol,Total fertility rate,tfr,1955,6.77
Bosnia and Herzegovina,bih,Total fertility rate,tfr,1955,4.34
Botswana,bwa,Total fertility rate,tfr,1955,6.54
Brazil,bra,Total fertility rate,tfr,1955,6.14
Brunei,brn,Total fertility rate,tfr,1955,6.54
Bulgaria,bgr,Total fertility rate,tfr,1955,2.39
Burkina Faso,bfa,Total fertility rate,tfr,1955,6.18
Burundi,bdi,Total fertility rate,tfr,1955,6.8
Cambodia,khm,Total fertility rate,tfr,1955,6.95
Cameroon,cmr,Total fertility rate,tfr,1955,5.47
Canada,can,Total fertility rate,tfr,1955,3.82
Cape Verde,cpv,Total fertility rate,tfr,1955,6.66
Central African Republic,caf,Total fertility rate,tfr,1955,5.65
Chad,tcd,Total fertility rate,tfr,1955,6.15
Channel Islands,chanisl,Total fertility rate,tfr,1955,2.11
Chile,chl,Total fertility rate,tfr,1955,5.23
China,chn,Total fertility rate,tfr,1955,5.98
Colombia,col,Total fertility rate,tfr,1955,6.76
Comoros,com,Total fertility rate,tfr,1955,6.35
"Congo, Dem. Rep.",cod,Total fertility rate,tfr,1955,5.97
"Congo, Rep.",cog,Total fertility rate,tfr,1955,5.72
Costa Rica,cri,Total fertility rate,tfr,1955,6.47
Cote d'Ivoire,civ,Total fertility rate,tfr,1955,6.97
Croatia,hrv,Total fertility rate,tfr,1955,2.56
Cuba,cub,Total fertility rate,tfr,1955,3.68
Cyprus,cyp,Total fertility rate,tfr,1955,3.57
Czech Republic,cze,Total fertility rate,tfr,1955,2.51
Denmark,dnk,Total fertility rate,tfr,1955,2.58
Djibouti,dji,Total fertility rate,tfr,1955,6.34
Dominican Republic,dom,Total fertility rate,tfr,1955,7.67
Ecuador,ecu,Total fertility rate,tfr,1955,6.75
Egypt,egy,Total fertility rate,tfr,1955,6.73
El Salvador,slv,Total fertility rate,tfr,1955,6.49
Equatorial Guinea,gnq,Total fertility rate,tfr,1955,5.61
Eritrea,eri,Total fertility rate,tfr,1955,6.99
Estonia,est,Total fertility rate,tfr,1955,2.02
Ethiopia,eth,Total fertility rate,tfr,1955,6.99
Fiji,fji,Total fertility rate,tfr,1955,6.87
Finland,fin,Total fertility rate,tfr,1955,2.93
France,fra,Total fertility rate,tfr,1955,2.68
French Guiana,guf,Total fertility rate,tfr,1955,4.93
French Polynesia,pyf,Total fertility rate,tfr,1955,5.98
Gabon,gab,Total fertility rate,tfr,1955,4.97
Gambia,gmb,Total fertility rate,tfr,1955,5.37
Georgia,geo,Total fertility rate,tfr,1955,2.89
Germany,deu,Total fertility rate,tfr,1955,2.2
Ghana,gha,Total fertility rate,tfr,1955,6.54
Greece,grc,Total fertility rate,tfr,1955,2.41
Greenland,grl,Total fertility rate,tfr,1955,6.61
Grenada,grd,Total fertility rate,tfr,1955,6.43
Guadeloupe,glp,Total fertility rate,tfr,1955,5.61
Guam,gum,Total fertility rate,tfr,1955,5.68
Guatemala,gtm,Total fertility rate,tfr,1955,6.97
Guinea,gin,Total fertility rate,tfr,1955,6.03
Guinea-Bissau,gnb,Total fertility rate,tfr,1955,5.97
Guyana,guy,Total fertility rate,tfr,1955,6.21
Haiti,hti,Total fertility rate,tfr,1955,6.3
Honduras,hnd,Total fertility rate,tfr,1955,7.51
"Hong Kong, China",hkg,Total fertility rate,tfr,1955,4.54
Hungary,hun,Total fertility rate,tfr,1955,2.53
Iceland,isl,Total fertility rate,tfr,1955,4.1
India,ind,Total fertility rate,tfr,1955,5.9
Indonesia,idn,Total fertility rate,tfr,1955,5.62
Iran,irn,Total fertility rate,tfr,1955,6.91
Iraq,irq,Total fertility rate,tfr,1955,6.52
Ireland,irl,Total fertility rate,tfr,1955,3.44
Israel,isr,Total fertility rate,tfr,1955,4.03
Italy,ita,Total fertility rate,tfr,1955,2.28
Jamaica,jam,Total fertility rate,tfr,1955,4.7
Japan,jpn,Total fertility rate,tfr,1955,2.46
Jordan,jor,Total fertility rate,tfr,1955,7.28
Kazakhstan,kaz,Total fertility rate,tfr,1955,4.52
Kenya,ken,Total fertility rate,tfr,1955,7.64
Kiribati,kir,Total fertility rate,tfr,1955,6.44
North Korea,prk,Total fertility rate,tfr,1955,4.79
South Korea,kor,Total fertility rate,tfr,1955,6.16
Kuwait,kwt,Total fertility rate,tfr,1955,7.19
Kyrgyz Republic,kgz,Total fertility rate,tfr,1955,4.78
Lao,lao,Total fertility rate,tfr,1955,5.95
Latvia,lva,Total fertility rate,tfr,1955,1.98
Lebanon,lbn,Total fertility rate,tfr,1955,5.73
Lesotho,lso,Total fertility rate,tfr,1955,5.86
Liberia,lbr,Total fertility rate,tfr,1955,6.3
Libya,lby,Total fertility rate,tfr,1955,7.23
Lithuania,ltu,Total fertility rate,tfr,1955,2.75
Luxembourg,lux,Total fertility rate,tfr,1955,2.12
"Macao, China",mac,Total fertility rate,tfr,1955,4.79
"Macedonia, FYR",mkd,Total fertility rate,tfr,1955,4.35
Madagascar,mdg,Total fertility rate,tfr,1955,7.3
Malawi,mwi,Total fertility rate,tfr,1955,6.85
Malaysia,mys,Total fertility rate,tfr,1955,6.33
Maldives,mdv,Total fertility rate,tfr,1955,6.5
Mali,mli,Total fertility rate,tfr,1955,6.83
Malta,mlt,Total fertility rate,tfr,1955,4.01
Martinique,mtq,Total fertility rate,tfr,1955,5.75
Mauritania,mrt,Total fertility rate,tfr,1955,6.57
Mauritius,mus,Total fertility rate,tfr,1955,5.83
Mayotte,myt,Total fertility rate,tfr,1955,7.91
Mexico,mex,Total fertility rate,tfr,1955,6.78
"Micronesia, Fed. Sts.",fsm,Total fertility rate,tfr,1955,7.09
Moldova,mda,Total fertility rate,tfr,1955,3.5
Mongolia,mng,Total fertility rate,tfr,1955,5.86
Montenegro,mne,Total fertility rate,tfr,1955,4.01
Morocco,mar,Total fertility rate,tfr,1955,6.76
Mozambique,moz,Total fertility rate,tfr,1955,6.89
Myanmar,mmr,Total fertility rate,tfr,1955,5.99
Namibia,nam,Total fertility rate,tfr,1955,6.05
Nepal,npl,Total fertility rate,tfr,1955,5.97
Netherlands,nld,Total fertility rate,tfr,1955,3.03
Netherlands Antilles,ant,Total fertility rate,tfr,1955,5.44
New Caledonia,ncl,Total fertility rate,tfr,1955,5.22
New Zealand,nzl,Total fertility rate,tfr,1955,3.49
Nicaragua,nic,Total fertility rate,tfr,1955,7.47
Niger,ner,Total fertility rate,tfr,1955,7.22
Nigeria,nga,Total fertility rate,tfr,1955,6.35
Norway,nor,Total fertility rate,tfr,1955,2.79
Oman,omn,Total fertility rate,tfr,1955,7.25
Pakistan,pak,Total fertility rate,tfr,1955,6.6
Panama,pan,Total fertility rate,tfr,1955,5.85
Papua New Guinea,png,Total fertility rate,tfr,1955,6.25
Paraguay,pry,Total fertility rate,tfr,1955,6.51
Peru,per,Total fertility rate,tfr,1955,6.92
Philippines,phl,Total fertility rate,tfr,1955,7.19
Poland,pol,Total fertility rate,tfr,1955,3.6
Portugal,prt,Total fertility rate,tfr,1955,3.1
Puerto Rico,pri,Total fertility rate,tfr,1955,4.94
Qatar,qat,Total fertility rate,tfr,1955,6.97
Reunion,reu,Total fertility rate,tfr,1955,6.69
Romania,rou,Total fertility rate,tfr,1955,2.98
Russia,rus,Total fertility rate,tfr,1955,2.8
Rwanda,rwa,Total fertility rate,tfr,1955,8.09
St. Lucia,lca,Total fertility rate,tfr,1955,6.65
St. Vincent and the Grenadines,vct,Total fertility rate,tfr,1955,7.38
Samoa,wsm,Total fertility rate,tfr,1955,7.63
Sao Tome and Principe,stp,Total fertility rate,tfr,1955,6.18
Saudi Arabia,sau,Total fertility rate,tfr,1955,7.16
Senegal,sen,Total fertility rate,tfr,1955,6.8
Serbia,srb,Total fertility rate,tfr,1955,2.82
Seychelles,syc,Total fertility rate,tfr,1955,4.91
Sierra Leone,sle,Total fertility rate,tfr,1955,5.94
Singapore,sgp,Total fertility rate,tfr,1955,6.62
Slovak Republic,svk,Total fertility rate,tfr,1955,3.38
Slovenia,svn,Total fertility rate,tfr,1955,2.47
Solomon Islands,slb,Total fertility rate,tfr,1955,6.4
Somalia,som,Total fertility rate,tfr,1955,7.25
South Africa,zaf,Total fertility rate,tfr,1955,6.25
Spain,esp,Total fertility rate,tfr,1955,2.62
Sri Lanka,lka,Total fertility rate,tfr,1955,5.9
Sudan,sdn,Total fertility rate,tfr,1955,6.63
Suriname,sur,Total fertility rate,tfr,1955,6.56
Swaziland,swz,Total fertility rate,tfr,1955,6.69
Sweden,swe,Total fertility rate,tfr,1955,2.27
Switzerland,che,Total fertility rate,tfr,1955,2.33
Syria,syr,Total fertility rate,tfr,1955,7.3
Taiwan,twn,Total fertility rate,tfr,1955,6.49
Tajikistan,tjk,Total fertility rate,tfr,1955,5.92
Tanzania,tza,Total fertility rate,tfr,1955,6.78
Thailand,tha,Total fertility rate,tfr,1955,6.14
Timor-Leste,tls,Total fertility rate,tfr,1955,6.38
Togo,tgo,Total fertility rate,tfr,1955,6.36
Tonga,ton,Total fertility rate,tfr,1955,7.29
Trinidad and Tobago,tto,Total fertility rate,tfr,1955,5.33
Tunisia,tun,Total fertility rate,tfr,1955,6.77
Turkey,tur,Total fertility rate,tfr,1955,6.59
Turkmenistan,tkm,Total fertility rate,tfr,1955,5.82
Uganda,uga,Total fertility rate,tfr,1955,6.92
Ukraine,ukr,Total fertility rate,tfr,1955,2.83
United Arab Emirates,are,Total fertility rate,tfr,1955,6.99
United Kingdom,gbr,Total fertility rate,tfr,1955,2.33
United States,usa,Total fertility rate,tfr,1955,3.54
Uruguay,ury,Total fertility rate,tfr,1955,2.78
Uzbekistan,uzb,Total fertility rate,tfr,1955,5.8
Vanuatu,vut,Total fertility rate,tfr,1955,7.49
Venezuela,ven,Total fertility rate,tfr,1955,6.42
Palestine,pse,Total fertility rate,tfr,1955,7.28
Western Sahara,esh,Total fertility rate,tfr,1955,6.38
Vietnam,vnm,Total fertility rate,tfr,1955,5.86
Virgin Islands (U.S.),vir,Total fertility rate,tfr,1955,5.38
Yemen,yem,Total fertility rate,tfr,1955,7.33
Zambia,zmb,Total fertility rate,tfr,1955,6.81
Zimbabwe,zwe,Total fertility rate,tfr,1955,6.88
South Sudan,ssd,Total fertility rate,tfr,1955,6.63
Afghanistan,afg,Total fertility rate,tfr,1956,7.51
Albania,alb,Total fertility rate,tfr,1956,6.5
Algeria,dza,Total fertility rate,tfr,1956,7.41
Angola,ago,Total fertility rate,tfr,1956,7.27
Antigua and Barbuda,atg,Total fertility rate,tfr,1956,4.53
Argentina,arg,Total fertility rate,tfr,1956,3.14
Armenia,arm,Total fertility rate,tfr,1956,4.51
Aruba,abw,Total fertility rate,tfr,1956,5.33
Australia,aus,Total fertility rate,tfr,1956,3.33
Austria,aut,Total fertility rate,tfr,1956,2.49
Azerbaijan,aze,Total fertility rate,tfr,1956,5.48
Bahamas,bhs,Total fertility rate,tfr,1956,4.25
